Selling Price,Brand,Model,Trim / Edition,Year of Manufacture,Transmission,Body type,Fuel type,Engine capacity,Mileage
11590000.0,Kia,Sorento,1 To 14 Diesel,2012,Automatic,Suv / 4X4,Diesel,2200.0,150000.0
3100000.0,Suzuki,Alto,2010,2010,Manual,Hatchback,Petrol,800.0,140000.0
34790000.0,Land Rover,Discovery,4 Hse,2014,Automatic,Suv / 4X4,Diesel,3000.0,150000.0
3350000.0,Bmw,M5,518I,1990,Manual,Saloon,Petrol,1800.0,185000.0
6450000.0,Toyota,Ractis,Unknown,2010,Automatic,Saloon,Petrol,1300.0,144200.0
2330000.0,Suzuki,Maruti,Unknown,2010,Manual,Unknown,Petrol,800.0,97700.0
12500000.0,Honda,Civic,2017,2017,Automatic,Hatchback,Petrol,988.0,82283.0
25000000.0,Audi,Q7,S Line,2016,Tiptronic,Suv / 4X4,Petrol,2000.0,130000.0
17900000.0,Peugeot,3008,Full Option Auto,2020,Automatic,Suv / 4X4,Petrol,1198.0,63000.0
16350000.0,Lexus,Rx450H,Hybrid New Face,2011,Automatic,Suv / 4X4,Hybrid,3450.0,111000.0
11300000.0,Toyota,Allion,Unknown,2013,Automatic,Saloon,Petrol,1500.0,120000.0
3700000.0,Nissan,March,Unknown,2006,Automatic,Hatchback,Petrol,1400.0,126069.0
35000000.0,Jeep,Wrangler,Diesel,2013,Automatic,Suv / 4X4,Diesel,2776.0,141000.0
13350000.0,Nissan,Qashqai,Tekna Plus,2018,Automatic,Suv / 4X4,Petrol,1197.0,55000.0
26500000.0,Mercedes Benz,Gla 200,Amg  Line,2019,Automatic,Suv / 4X4,Petrol,1595.0,61000.0
5600000.0,Suzuki,Wagon R,2016,2014,Automatic,Hatchback,Petrol,660.0,100000.0
8350000.0,Honda,Fit,Gp5,2014,Automatic,Unknown,Hybrid,1490.0,94181.0
23625000.0,Toyota,Hilux,Gr Sport,2023,Automatic,Unknown,Diesel,2400.0,21537.0
7795000.0,Toyota,Vitz,Edition 2,2018,Automatic,Unknown,Hybrid,990.0,146109.0
6475000.0,Suzuki,Wagon R Fz,Unknown,2017,Automatic,Unknown,Hybrid,650.0,93095.0
3495000.0,Nissan,Wingroad,Unknown,1999,Automatic,Unknown,Petrol,1500.0,217294.0
5675000.0,Honda,Fit,Ge6,2009,Automatic,Unknown,Petrol,1330.0,220000.0
10495000.0,Mercedes Benz,E240,Unknown,2004,Automatic,Unknown,Petrol,2600.0,110359.0
8000000.0,Honda,Fit,2014,2014,Automatic,Hatchback,Petrol,1500.0,120000.0
8500000.0,Toyota,Aqua,G Grade,2015,Automatic,Hatchback,Hybrid,1500.0,115000.0
4850000.0,Honda,Civic,Es8,2000,Automatic,Saloon,Petrol,1500.0,235000.0
2100000.0,Honda,Accord,Cb3,1992,Automatic,Saloon,Petrol,2000.0,277200.0
8200000.0,Nissan,Clipper,Rio Wgn,2023,Automatic,Mpv,Petrol,660.0,30000.0
21500000.0,Bmw,X1,Facelift -F48,2020,Automatic,Suv / 4X4,Petrol,1499.0,79800.0
2150000.0,Mazda,Familia,Unknown,1994,Manual,Unknown,Petrol,1540.0,200000.0
2750000.0,Toyota,Corolla,Toyota,1999,Manual,Station Wagon,Petrol,1330.0,150000.0
2875000.0,Suzuki,Alto,800 Lxi,2012,Manual,Hatchback,Petrol,800.0,83000.0
3150000.0,Perodua,Kelisa,Unknown,2006,Automatic,Hatchback,Petrol,1000.0,165000.0
19000000.0,Honda,Crv,7 Seater,2019,Tiptronic,Suv / 4X4,Petrol,1500.0,89300.0
1690000.0,Nissan,Ad Wagon,Unknown,1991,Manual,Station Wagon,Petrol,1200.0,212000.0
2900000.0,Mazda,Familia,2006,2006,Automatic,Saloon,Diesel,1990.0,123000.0
9650000.0,Honda,Vezel,Z Grade Orange Pack,2015,Automatic,Suv / 4X4,Hybrid,1490.0,160000.0
8150000.0,Toyota,Tank,Gs Custom 2018,2018,Automatic,Mpv,Petrol,1000.0,79000.0
3995000.0,Nissan,Sunny,Nissan N16 Ex Saloon,2001,Automatic,Saloon,Petrol,1500.0,221500.0
6750000.0,Suzuki,Wagon R Fz,Unknown,2017,Automatic,Hatchback,Hybrid,650.0,64000.0
8300000.0,Toyota,Allion,A18 S-Grade,2007,Automatic,Saloon,Petrol,1800.0,182000.0
7700000.0,Toyota,Vitz,Safety Edition,2018,Automatic,Hatchback,Petrol,990.0,92500.0
20400000.0,Audi,A3,Unknown,2019,Tiptronic,Saloon,Petrol,1200.0,60000.0
9700000.0,Honda,Vezel,Ru3 Z Grade,2015,Automatic,Hatchback,Petrol,1490.0,70000.0
8350000.0,Honda,Fit Shuttle,Intel Key Cruis Navi,2012,Automatic,Hatchback,Hybrid,1330.0,144500.0
6395000.0,Toyota,Belta,Belta,2008,Automatic,Saloon,Petrol,1300.0,126000.0
11925000.0,Toyota,Premio,G Superior,2014,Automatic,Saloon,Petrol,1500.0,154000.0
6500000.0,Suzuki,Wagon R Fz,2017,2017,Automatic,Hatchback,Hybrid,660.0,203000.0
8200000.0,Toyota,Vitz,Edition 2 Safty Push,2017,Automatic,Hatchback,Petrol,1000.0,69000.0
10800000.0,Toyota,Hilux,Brand New Thailand,2011,Manual,Suv / 4X4,Diesel,2500.0,275000.0
4500000.0,Suzuki,Swift,Suzuki,2003,Automatic,Hatchback,Petrol,1300.0,164737.0
4000000.0,Hyundai,Eon,2016,2016,Manual,Saloon,Petrol,814.0,51500.0
17450000.0,Peugeot,5008,5008 Fully Loaded,2020,Tiptronic,Suv / 4X4,Petrol,1200.0,28500.0
16900000.0,Honda,Vezel,Vezel Z Premium,2023,Automatic,Suv / 4X4,Hybrid,1500.0,38000.0
2840000.0,Micro,Panda,Micro,2014,Manual,Hatchback,Petrol,1000.0,103000.0
8850000.0,Suzuki,Grand Vitara,Fully Loaded,2019,Automatic,Suv / 4X4,Petrol,1000.0,104000.0
8475000.0,Honda,Fit Shuttle,Full Option,2012,Automatic,Saloon,Hybrid,1300.0,89000.0
5500000.0,Suzuki,Swift,Unknown,2010,Automatic,Hatchback,Petrol,1240.0,114000.0
10500000.0,Toyota,Axio,X,2016,Automatic,Saloon,Hybrid,1500.0,160000.0
9975000.0,Toyota,Prius,Unknown,2013,Automatic,Saloon,Hybrid,1800.0,193000.0
19000000.0,Bmw,318I,M Sports,2017,Tiptronic,Saloon,Petrol,1500.0,100000.0
21000000.0,Audi,A5,S Line,2018,Tiptronic,Saloon,Petrol,1500.0,60000.0
13500000.0,Toyota,Axio,Wxb,2018,Automatic,Saloon,Hybrid,1490.0,114500.0
64500000.0,Toyota,Land Cruiser Sahara,Vx,2016,Tiptronic,Suv / 4X4,Diesel,4500.0,120000.0
5200000.0,Suzuki,Celerio,Lxi,2017,Automatic,Hatchback,Petrol,998.0,167500.0
11000000.0,Toyota,Premio,G Superior,2013,Automatic,Saloon,Petrol,1500.0,111000.0
3850000.0,Suzuki,Estilo,Zen 2011,2010,Manual,Hatchback,Petrol,998.0,157000.0
1950000.0,Toyota,Corolla,Dx,1990,Manual,Station Wagon,Petrol,1480.0,216428.0
26000000.0,Mercedes Benz,Glb,200 Amg Premium Plus,2020,Automatic,Suv / 4X4,Petrol,1300.0,78000.0
1875000.0,Nissan,Sunny,1992,1992,Manual,Saloon,Petrol,1400.0,140000.0
1450000.0,Mitsubishi,Lancer,1990,1990,Manual,Unknown,Petrol,1500.0,50000.0
9990000.0,Kia,Optima,Fullyloaded,2014,Automatic,Saloon,Petrol,2000.0,159000.0
6950000.0,Mercedes Benz,C230,Facelift Elegance V6,2006,Automatic,Saloon,Petrol,2496.0,188300.0
37500000.0,Land Rover,Defender,Unknown,2014,Manual,Suv / 4X4,Diesel,2200.0,203000.0
13890000.0,Kia,Sorento,Kia,2013,Automatic,Suv / 4X4,Diesel,2200.0,171000.0
8200000.0,Mg,Zs,Unknown,2018,Automatic,Suv / 4X4,Petrol,1000.0,90000.0
8100000.0,Hyundai,Tucson,Hyundai Tucson Ix35,2012,Automatic,Suv / 4X4,Diesel,2000.0,156000.0
29890000.0,Mitsubishi,Montero,Gls Automatic Diesel,2015,Automatic,Suv / 4X4,Diesel,3200.0,79000.0
8800000.0,Audi,A1,Audi A1,2016,Automatic,Hatchback,Petrol,1800.0,94000.0
3800000.0,Perodua,Viva Elite,Viva Elite Ami Gx-G,2011,Manual,Hatchback,Petrol,1000.0,170000.0
9200000.0,Toyota,Allion,260,2010,Automatic,Unknown,Petrol,1500.0,140000.0
4500000.0,Honda,Fit Aria,Unknown,2008,Automatic,Saloon,Petrol,1500.0,355000.0
18750000.0,Honda,Crv,Unknown,2018,Automatic,Unknown,Petrol,1500.0,59000.0
10590000.0,Toyota,Premio,G Superior,2013,Automatic,Saloon,Petrol,1500.0,163000.0
2200000.0,Toyota,Corolla,Unknown,1992,Automatic,Station Wagon,Diesel,2000.0,444000.0
8950000.0,Kia,Sportage,Fully Loaded,2011,Automatic,Suv / 4X4,Petrol,2000.0,135000.0
10950000.0,Kia,Sportage,2014,2014,Automatic,Suv / 4X4,Diesel,2000.0,68000.0
4200000.0,Perodua,Viva Elite,Unknown,2010,Automatic,Hatchback,Petrol,1000.0,178000.0
6750000.0,Daihatsu,Terios,Premium,2007,Automatic,Unknown,Petrol,1500.0,144000.0
4675000.0,Nissan,Sunny,Fb15,2004,Automatic,Saloon,Petrol,1500.0,225000.0
5850000.0,Nissan,Tiida,Latio,2007,Automatic,Saloon,Petrol,1500.0,162000.0
5870000.0,Mg,6,Fast Back,2014,Manual,Saloon,Petrol,1800.0,85000.0
9150000.0,Honda,Grace,Ex Package,2016,Automatic,Saloon,Hybrid,1500.0,93000.0
7200000.0,Toyota,Prius,2Nd Gen Anniversary,2011,Automatic,Hatchback,Hybrid,1500.0,204000.0
25200000.0,Toyota,Harrier,Advance Premium,2016,Automatic,Suv / 4X4,Petrol,1980.0,89000.0
7450000.0,Toyota,Vitz,Unknown,2015,Automatic,Hatchback,Petrol,1000.0,146000.0
6870000.0,Toyota,Prius,Unknown,2010,Automatic,Saloon,Petrol,1500.0,167000.0
5650000.0,Kia,Picanto,Unknown,2016,Automatic,Hatchback,Petrol,1000.0,82833.0
11500000.0,Toyota,Fielder,2016,2016,Automatic,Station Wagon,Hybrid,1500.0,133000.0
23600000.0,Mercedes Benz,C200,Premium Plus,2019,Automatic,Saloon,Petrol,1500.0,84000.0
15000000.0,Honda,Vezel,Rs,2018,Automatic,Station Wagon,Petrol,1490.0,42609.0
13000000.0,Audi,A4,Unknown,2014,Tiptronic,Unknown,Petrol,1800.0,66000.0
14895000.0,Audi,A3,S Line,2019,Automatic,Saloon,Petrol,1500.0,61000.0
5000000.0,Hyundai,Accent,Hyundai,2011,Tiptronic,Saloon,Diesel,1600.0,190000.0
15290000.0,Toyota,Yaris Cross,Yaris Cross Gr,2023,Automatic,Suv / 4X4,Hybrid,1500.0,20000.0
1400000.0,Daewoo,Other Model,Matiz,2000,Manual,Unknown,Petrol,796.0,200000.0
21500000.0,Mercedes Benz,C200,Amg Premium Plus,2020,Automatic,Saloon,Petrol,1500.0,97000.0
7090000.0,Suzuki,Spacia,Z Custom,2018,Automatic,Hatchback,Petrol,660.0,84000.0
39000000.0,Toyota,Land Cruiser Prado,Unknown,2017,Automatic,Suv / 4X4,Petrol,2590.0,64000.0
8990000.0,Suzuki,S-Cross,Sx4,2018,Automatic,Suv / 4X4,Petrol,1000.0,33850.0
12675000.0,Audi,Q2,1L Turbo,2018,Automatic,Suv / 4X4,Petrol,1000.0,70000.0
2700000.0,Tata,Indica,2015,2015,Manual,Unknown,Petrol,850.0,110000.0
19500000.0,Kia,Sorento,Unknown,2016,Automatic,Suv / 4X4,Diesel,2200.0,155000.0
7900000.0,Toyota,Allion,260 G Plus,2007,Automatic,Saloon,Petrol,1500.0,180000.0
2650000.0,Tata,Sumo,Unknown,2003,Manual,Suv / 4X4,Diesel,2500.0,300401.0
3550000.0,Suzuki,Alto,Car,2015,Manual,Hatchback,Petrol,800.0,128000.0
2850000.0,Zotye,Z100,Z100,2016,Manual,Hatchback,Petrol,1000.0,150717.0
57500000.0,Toyota,Land Cruiser Sahara,Zx V8,2015,Automatic,Suv / 4X4,Petrol,4600.0,61000.0
6000000.0,Honda,N-Wgn,Unknown,2016,Automatic,Hatchback,Petrol,650.0,160000.0
9700000.0,Honda,Vezel,2015 Edition,2015,Automatic,Unknown,Petrol,1490.0,162000.0
6200000.0,Toyota,Aqua,S-Grade,2012,Automatic,Hatchback,Hybrid,1500.0,160000.0
14200000.0,Honda,Crv,Unknown,2017,Automatic,Suv / 4X4,Petrol,1500.0,150000.0
8400000.0,Dfsk,Glory,580 Suv,2021,Automatic,Suv / 4X4,Petrol,1500.0,43100.0
17200000.0,Mercedes Benz,Cla 180,Premier Plus,2016,Automatic,Saloon,Petrol,1600.0,92000.0
10500000.0,Nissan,X-Trail,Unknown,2013,Automatic,Suv / 4X4,Diesel,2000.0,116000.0
15500000.0,Honda,Crv,Honda Cr-V Vti S,2017,Automatic,Suv / 4X4,Petrol,1500.0,108000.0
8390000.0,Toyota,Aqua,X Urban,2015,Automatic,Hatchback,Hybrid,1000.0,117000.0
10500000.0,Nissan,X-Trail,Hybrid,2015,Automatic,Suv / 4X4,Hybrid,1990.0,176000.0
7600000.0,Honda,Fit,Gp4 Rs,2013,Automatic,Hatchback,Hybrid,1500.0,153000.0
7150000.0,Toyota,Axio,X,2007,Automatic,Saloon,Petrol,1500.0,148000.0
11200000.0,Mitsubishi,Montero,Unknown,2003,Automatic,Suv / 4X4,Petrol,3500.0,149000.0
42500000.0,Bmw,X5,Diesel 2.0L,2018,Automatic,Suv / 4X4,Diesel,2000.0,72000.0
7150000.0,Suzuki,Wagon R Stingray,Stingray Turbo-4Way,2018,Automatic,Hatchback,Hybrid,650.0,117000.0
1150000.0,Toyota,Carina,1991,1991,Manual,Saloon,Petrol,1500.0,285600.0
2150000.0,Maruti Suzuki,800,2006,2006,Manual,Hatchback,Petrol,800.0,61500.0
11200000.0,Toyota,Axio,Unknown,2016,Automatic,Saloon,Hybrid,1490.0,170000.0
27500000.0,Mercedes Benz,Cla 200,Unknown,2019,Automatic,Saloon,Petrol,1332.0,85000.0
5190000.0,Daihatsu,Mira,L Grade,2016,Automatic,Hatchback,Petrol,660.0,79000.0
25000000.0,Toyota,Land Cruiser Prado,150,2011,Manual,Suv / 4X4,Diesel,3000.0,135000.0
9800000.0,Suzuki,S-Cross,Jeep Used,2017,Automatic,Suv / 4X4,Petrol,1000.0,65000.0
49500000.0,Bmw,740Le,M Sport Plus Package,2017,Automatic,Saloon,Hybrid,2000.0,67000.0
5650000.0,Suzuki,Celerio,Zxi,2017,Automatic,Hatchback,Petrol,998.0,68385.0
25000000.0,Audi,Q7,Unknown,2016,Automatic,Suv / 4X4,Petrol,1984.0,167144.0
12800000.0,Toyota,Premio,260,2016,Automatic,Saloon,Petrol,1490.0,99000.0
2800000.0,Nissan,Pulsar,Gti,1996,Manual,Saloon,Petrol,1500.0,90000.0
19800000.0,Audi,A6,S Line,2014,Automatic,Saloon,Diesel,2000.0,126000.0
9800000.0,Honda,Vezel,G Grade,2015,Automatic,Suv / 4X4,Hybrid,1500.0,113000.0
20500000.0,Bmw,X3,Diesel,2015,Automatic,Suv / 4X4,Diesel,2000.0,50000.0
9250000.0,Mg,Zs,Unknown,2019,Automatic,Suv / 4X4,Petrol,1000.0,48000.0
3100000.0,Micro,Panda Cross,1.3,2012,Manual,Hatchback,Petrol,1300.0,121000.0
2650000.0,Tata,Other Model,Tata Dimo Batta,2015,Manual,Unknown,Diesel,702.0,124000.0
9750000.0,Mazda,Axela,Skyactive Fly Loaded,2013,Automatic,Saloon,Hybrid,2000.0,160000.0
16500000.0,Volkswagen,Tiguan,Unknown,2019,Automatic,Hatchback,Petrol,1395.0,128000.0
19490000.0,Toyota,Fortuner,Diesel,2013,Automatic,Suv / 4X4,Diesel,3000.0,160000.0
5600000.0,Suzuki,Wagon R Fz,Unknown,2016,Automatic,Unknown,Hybrid,650.0,135000.0
29250000.0,Toyota,Voxy,Sz Fully Loaded,2025,Automatic,Suv / 4X4,Hybrid,1500.0,11500.0
15500000.0,Toyota,Rush,Unknown,2020,Automatic,Mpv,Petrol,1496.0,45000.0
8900000.0,Toyota,Vitz,Edition 3,2019,Automatic,Hatchback,Petrol,1000.0,64000.0
8000000.0,Toyota,Vitz,U Grade,2018,Automatic,Hatchback,Petrol,1000.0,60797.0
6950000.0,Nissan,Navara,D22,2003,Manual,Unknown,Diesel,3200.0,177500.0
9850000.0,Toyota,Prius,3Rd Generation,2012,Automatic,Saloon,Petrol,1800.0,123000.0
19000000.0,Mercedes Benz,E300,Dimo Imported,2015,Tiptronic,Saloon,Diesel,2200.0,70000.0
11000000.0,Honda,Vezel,Unknown,2016,Automatic,Suv / 4X4,Petrol,1500.0,151000.0
37500000.0,Mercedes Benz,S400,S400L Hybrid – Lwb,2014,Automatic,Suv / 4X4,Petrol,3500.0,90000.0
29500000.0,Land Rover,Discovery,4 Hse Vogue,2013,Tiptronic,Suv / 4X4,Diesel,3000.0,150000.0
42500000.0,Bmw,740Le,Lwb M Sport,2018,Tiptronic,Suv / 4X4,Hybrid,2000.0,54000.0
4990000.0,Toyota,Corolla,121,2001,Automatic,Saloon,Petrol,1300.0,239000.0
8800000.0,Suzuki,Swift,Unknown,2017,Automatic,Unknown,Petrol,1000.0,82000.0
33000000.0,Toyota,Land Cruiser Prado,150 Prado Landcruise,2015,Automatic,Suv / 4X4,Petrol,2700.0,93214.0
12490000.0,Jeep,Renegade,Limited,2017,Automatic,Suv / 4X4,Petrol,1400.0,106000.0
2700000.0,Nissan,Bluebird,Su14,1996,Manual,Saloon,Diesel,1970.0,160000.0
7900000.0,Honda,Fit,Unknown,2014,Automatic,Hatchback,Hybrid,1500.0,109500.0
5850000.0,Suzuki,Wagon R Stingray,Wagon R Stingray,2014,Automatic,Hatchback,Hybrid,650.0,88000.0
7750000.0,Toyota,Roomy,M900,2017,Automatic,Hatchback,Petrol,900.0,94000.0
9150000.0,Honda,Vezel,Orange Pack,2014,Automatic,Hatchback,Hybrid,1500.0,134450.0
20500000.0,Mercedes Benz,C180,Amg Line,2017,Automatic,Saloon,Petrol,1590.0,96000.0
1750000.0,Suzuki,Maruti,Unknown,2004,Manual,Hatchback,Petrol,800.0,80000.0
12200000.0,Honda,Vezel,Rs Sensing 2016,2016,Automatic,Hatchback,Hybrid,1500.0,76000.0
6700000.0,Toyota,Yaris,2008,2008,Automatic,Saloon,Petrol,1300.0,193000.0
2175000.0,Micro,Trend,Unknown,2012,Manual,Hatchback,Petrol,1075.0,130000.0
1900000.0,Maruti Suzuki,800,Maruti,2005,Manual,Hatchback,Petrol,800.0,170000.0
23900000.0,Mercedes Benz,Cla 200,Amg Premium Plus,2019,Automatic,Saloon,Petrol,1332.0,49500.0
6650000.0,Daihatsu,Terios,Unknown,2008,Automatic,Suv / 4X4,Petrol,1500.0,178000.0
24500000.0,Lexus,Lbx,Relax,2024,Tiptronic,Hatchback,Hybrid,1500.0,3800.0
7350000.0,Daihatsu,Mira,Es G Sa3,2024,Automatic,Hatchback,Petrol,660.0,2350.0
3800000.0,Nissan,Sunny,Fb 15 Ex Saloon,1999,Automatic,Saloon,Petrol,1490.0,217000.0
16000000.0,Honda,Crv,Vtil 7 Seater 2018,2018,Automatic,Suv / 4X4,Petrol,1500.0,112700.0
32000000.0,Land Rover,Discovery,5 Hse,2017,Automatic,Suv / 4X4,Diesel,2000.0,130000.0
2700000.0,Toyota,Sprinter,Unknown,1994,Manual,Saloon,Petrol,1500.0,350000.0
69500000.0,Land Rover,Range Rover,P400E Lwb Autobio,2018,Automatic,Suv / 4X4,Petrol,2000.0,83342.0
31000000.0,Audi,Q3,S Line,2023,Automatic,Suv / 4X4,Petrol,1500.0,10000.0
12000000.0,Toyota,Prius,Gs 2014,2014,Automatic,Saloon,Hybrid,1800.0,130000.0
30000000.0,Mercedes Benz,Cls,350 Amg Premium Line,2018,Automatic,Saloon,Petrol,2000.0,64000.0
15000000.0,Mercedes Benz,E250,Unknown,2007,Automatic,Unknown,Petrol,2996.0,123100.0
13500000.0,Toyota,Premio,G Superior,2016,Automatic,Saloon,Petrol,1500.0,93500.0
35000000.0,Mercedes Benz,E350,Amg Premium Plus,2017,Automatic,Saloon,Petrol,2000.0,10000.0
16850000.0,Volkswagen,T-Cross,R Line,2025,Automatic,Suv / 4X4,Petrol,1000.0,6800.0
52500000.0,Toyota,Land Cruiser Prado,Txl,2023,Automatic,Suv / 4X4,Petrol,2700.0,13000.0
2750000.0,Volvo,940,Unknown,1995,Manual,Saloon,Petrol,2300.0,101000.0
46800000.0,Jeep,Wrangler,Rubicon,2018,Automatic,Suv / 4X4,Petrol,2000.0,57000.0
8600000.0,Nissan,Magnite,Accenta Ez-Shift,2025,Automatic,Suv / 4X4,Petrol,1000.0,664.0
5875000.0,Perodua,Axia,G,2018,Automatic,Hatchback,Petrol,1000.0,68000.0
29500000.0,Nissan,Patrol,Y61 3.0 Diesel Auto,2013,Automatic,Suv / 4X4,Diesel,3000.0,153000.0
16200000.0,Honda,Crv,Vtil 7 Seater,2018,Automatic,Suv / 4X4,Petrol,1500.0,110000.0
11750000.0,Toyota,Axio,Wxb,2017,Automatic,Saloon,Hybrid,1500.0,121000.0
9950000.0,Honda,Vezel,Z Grade,2016,Automatic,Suv / 4X4,Petrol,1800.0,150600.0
7600000.0,Toyota,Aqua,S Grade,2014,Automatic,Hatchback,Hybrid,1500.0,142243.0
23450000.0,Toyota,Hilux,Hilux Gr Sports,2023,Automatic,Unknown,Diesel,2400.0,8000.0
7100000.0,Toyota,Vitz,Ksp 130,2016,Automatic,Hatchback,Petrol,990.0,150000.0
3985000.0,Renault,Kwid,Unknown,2016,Manual,Hatchback,Petrol,800.0,120724.0
2400000.0,Isuzu,Gemini,Unknown,1993,Manual,Saloon,Diesel,1686.0,100000.0
12400000.0,Jaguar,Xf,2013 2.0L Petrol,2013,Tiptronic,Saloon,Petrol,2000.0,28500.0
5150000.0,Nissan,Tiida,Unknown,2007,Automatic,Saloon,Petrol,1500.0,205000.0
5400000.0,Toyota,Avanza,Toyota,2007,Manual,Station Wagon,Petrol,1298.0,167500.0
20000000.0,Land Rover,Range Rover Evoque,Land Rover,2013,Automatic,Suv / 4X4,Diesel,2200.0,75000.0
28900000.0,Bmw,X5,M Sport,2016,Tiptronic,Suv / 4X4,Hybrid,2000.0,79880.0
19850000.0,Mitsubishi,Outlander,Outlander Sport,2025,Automatic,Suv / 4X4,Petrol,1500.0,2600.0
9850000.0,Toyota,Axio,Hybrid G Grade,2016,Automatic,Saloon,Petrol,1500.0,206000.0
6500000.0,Honda,Fit,Gp1,2011,Automatic,Hatchback,Hybrid,1330.0,140000.0
9890000.0,Honda,Vezel,"Z 64,000Kms",2014,Automatic,Suv / 4X4,Hybrid,1500.0,64000.0
2975000.0,Toyota,Corolla,Ce108,1996,Automatic,Hatchback,Diesel,1970.0,330000.0
7500000.0,Mazda,2 Skyactive,Unknown,2015,Automatic,Saloon,Petrol,1500.0,155000.0
10300000.0,Kia,Sorento,Unknown,2012,Automatic,Suv / 4X4,Diesel,2000.0,200000.0
13475000.0,Mitsubishi,Outlander,7 Seats,2015,Automatic,Suv / 4X4,Petrol,2400.0,128000.0
3675000.0,Micro,Panda Cross,Unknown,2015,Manual,Hatchback,Petrol,1300.0,57000.0
3700000.0,Datsun,Redi Go,Unknown,2016,Manual,Hatchback,Petrol,799.0,68400.0
1200000.0,Daihatsu,Charade,Unknown,1990,Manual,Hatchback,Petrol,1300.0,124286.0
18500000.0,Bmw,528I,2.0L Turbo,2011,Automatic,Saloon,Petrol,2000.0,106000.0
13800000.0,Toyota,Chr,Ngx 10,2018,Automatic,Suv / 4X4,Petrol,1500.0,39000.0
22500000.0,Audi,A5,Sportback,2019,Automatic,Saloon,Petrol,1400.0,154000.0
28500000.0,Bmw,X5 Edrive,M Sport,2016,Automatic,Suv / 4X4,Petrol,2000.0,41500.0
30500000.0,Audi,Q7,40 Tfsi S-Line,2016,Automatic,Suv / 4X4,Petrol,2000.0,144000.0
32500000.0,Bmw,Z4,Sdrive35Is,2012,Automatic,Convertible,Petrol,3000.0,37000.0
21000000.0,Bmw,318I,M Sport,2018,Automatic,Saloon,Petrol,1500.0,97500.0
30500000.0,Bmw,420D,M Sport,2014,Automatic,Coupé/Sports,Diesel,2000.0,66000.0
9975000.0,Toyota,Crown,Saloon,2005,Automatic,Saloon,Petrol,3000.0,120000.0
13500000.0,Audi,Q2,1.0 Tfsi Turbo,2018,Automatic,Suv / 4X4,Petrol,1000.0,95000.0
8800000.0,Toyota,Prius,Toyata,2010,Automatic,Saloon,Petrol,1790.0,197869.0
6600000.0,Suzuki,Wagon R,Stingray,2018,Automatic,Hatchback,Petrol,650.0,82123.0
18000000.0,Audi,A6,Unknown,2015,Tiptronic,Saloon,Petrol,1800.0,28000.0
8500000.0,Honda,Civic,Fd3,2011,Automatic,Saloon,Hybrid,1300.0,151000.0
4890000.0,Suzuki,Alto,K10,2015,Automatic,Hatchback,Petrol,1000.0,107800.0
19500000.0,Peugeot,5008,Gt Line,2020,Automatic,Suv / 4X4,Petrol,1200.0,45000.0
39500000.0,Bmw,740Le,M Sport,2016,Automatic,Saloon,Hybrid,2000.0,58000.0
3750000.0,Renault,Kwid,Rxt,2016,Manual,Hatchback,Petrol,800.0,116450.0
25500000.0,Bmw,X5,M Sport,2015,Automatic,Suv / 4X4,Petrol,2000.0,55000.0
9500000.0,Toyota,Roomy,Unknown,2023,Automatic,Station Wagon,Petrol,1000.0,13200.0
17250000.0,Honda,Vezel,Z Premium,2023,Automatic,Suv / 4X4,Hybrid,1490.0,11000.0
18500000.0,Bmw,X1,M Sport,2018,Automatic,Suv / 4X4,Petrol,1500.0,114000.0
26500000.0,Bmw,X5,Individual B&O Sound,2016,Automatic,Suv / 4X4,Petrol,2000.0,100000.0
53500000.0,Land Rover,Range Rover,Sport 2L Hse Diesel,2018,Automatic,Suv / 4X4,Diesel,2000.0,65000.0
10300000.0,Toyota,Axio,G Grade,2015,Automatic,Saloon,Hybrid,1500.0,160000.0
30000000.0,Mitsubishi,Montero,Glx,2014,Automatic,Suv / 4X4,Diesel,3200.0,110000.0
15500000.0,Micro,Rexton,Ultimate Ssangyong,2018,Automatic,Suv / 4X4,Diesel,2157.0,155000.0
24500000.0,Toyota,Harrier,Premium,2017,Automatic,Suv / 4X4,Petrol,1980.0,144500.0
69500000.0,Land Rover,Range Rover,P400E Lwb Autobio,2018,Automatic,Suv / 4X4,Petrol,2000.0,76500.0
25500000.0,Audi,A5,S Line,2018,Automatic,Saloon,Petrol,1400.0,72500.0
17500000.0,Toyota,Corolla,Wxb,2024,Automatic,Saloon,Petrol,1490.0,18000.0
15500000.0,Toyota,Yaris Cross,Gr Sport,2023,Automatic,Suv / 4X4,Hybrid,1500.0,8000.0
19950000.0,Audi,A6,Unknown,2017,Tiptronic,Saloon,Petrol,1800.0,125000.0
12500000.0,Bmw,Mini Cooper,Unknown,2015,Automatic,Hatchback,Petrol,1190.0,85000.0
23500000.0,Audi,A5,Sportback,2019,Automatic,Saloon,Petrol,1400.0,70400.0
5000000.0,Toyota,Hilux,Unknown,1998,Manual,Unknown,Diesel,2500.0,350000.0
8750000.0,Toyota,Premio,Premio 260,2008,Automatic,Saloon,Petrol,1500.0,244500.0
8200000.0,Toyota,Rush,Unknown,2013,Automatic,Suv / 4X4,Petrol,1490.0,125000.0
26000000.0,Mercedes Benz,C200,Sport,2018,Automatic,Saloon,Petrol,1500.0,120000.0
3450000.0,Renault,Kwid,Rxt,2016,Manual,Unknown,Petrol,800.0,74100.0
